traffic_flow,share,speed,GRU_attention_traffic_flow_pred,GRU_attention_share_pred,GRU_attention_speed_pred
92.0,0.0109,68.9,98.24862670898438,0.014037839137017727,68.67121887207031
98.0,0.012200000000000003,69.1,101.94911193847656,0.014613294042646885,68.73127746582031
121.0,0.015100000000000002,69.3,106.59486389160156,0.015303020365536213,68.81200408935547
141.0,0.0186,68.6,116.41575622558594,0.01664966531097889,68.99652099609375
131.0,0.0159,69.1,128.27569580078125,0.01833493821322918,69.16454315185547
139.0,0.017300000000000003,69.2,133.67626953125,0.019176090136170387,69.21332550048828
117.0,0.0166,68.6,140.3118133544922,0.020159555599093437,69.2759017944336
136.0,0.017300000000000003,68.7,137.9353790283203,0.020084626972675323,69.13982391357422
99.0,0.0374,61.7,142.147216796875,0.02076052501797676,69.13792419433594
117.99999999999999,0.015100000000000002,65.7,137.26661682128906,0.021746356040239334,68.33466339111328
150.0,0.0198,67.2,131.4540557861328,0.021262573078274727,68.06163024902344
149.0,0.0196,68.7,141.18946838378906,0.02259395644068718,68.11835479736328
158.0,0.0201,69.0,149.35092163085938,0.023604653775691986,68.22506713867188
173.0,0.0227,69.8,157.85250854492188,0.024666527286171913,68.3273696899414
150.0,0.0197,69.9,170.32139587402344,0.026190051808953285,68.50179290771484
198.0,0.0258,69.1,170.10086059570312,0.026132402941584587,68.49864196777344
244.0,0.03,70.4,186.97598266601562,0.028347646817564964,68.62049102783203
233.0,0.0295,70.6,218.12571716308594,0.032101839780807495,68.94300079345703
239.0,0.0305,71.4,232.95606994628906,0.033827345818281174,69.04246520996094
209.0,0.027000000000000003,71.3,245.7435302734375,0.03516329452395439,69.17652893066406
210.0,0.0269,70.3,241.10748291015625,0.03446553647518158,69.17041778564453
188.0,0.0249,69.6,237.56040954589844,0.034084245562553406,69.07579803466797
212.0,0.0272,69.5,226.5050506591797,0.03281717002391815,68.90283966064453
213.0,0.0276,69.3,228.87860107421875,0.03319292515516281,68.83133697509766
213.0,0.027999999999999997,69.0,230.5472412109375,0.03346297889947891,68.75434875488281
210.0,0.0277,69.0,231.2634735107422,0.033640217036008835,68.65235137939453
211.0,0.0279,68.2,230.2674560546875,0.03355049341917038,68.56380462646484
232.0,0.03,68.7,228.8271484375,0.03355585038661957,68.38795471191406
211.0,0.0272,68.0,236.92359924316406,0.03463895246386528,68.35316467285156
219.0,0.0289,68.6,231.3684539794922,0.034034643322229385,68.17656707763672
208.0,0.0274,68.0,232.35610961914062,0.03413381800055504,68.1351089477539
174.0,0.0227,67.7,227.24026489257812,0.03352489322423935,67.99918365478516
189.0,0.0247,68.3,209.9180908203125,0.031169909983873367,67.82781219482422
170.0,0.0225,67.8,205.93203735351562,0.030528496950864792,67.8145980834961
206.0,0.0267,68.3,195.47865295410156,0.02902105078101158,67.72621154785156
185.0,0.024400000000000005,67.8,203.43753051757812,0.03007000871002674,67.80104064941406
196.0,0.0259,68.4,198.97698974609375,0.029420001432299614,67.73795318603516
193.0,0.0268,66.3,201.20603942871094,0.029625507071614265,67.78422546386719
209.0,0.0282,67.3,199.15219116210938,0.02970891259610653,67.52368927001953
212.0,0.027999999999999997,67.3,204.86605834960938,0.03060426376760006,67.474609375
234.0,0.030600000000000002,67.9,208.82876586914062,0.031213099136948586,67.42064666748047
234.0,0.0319,66.8,221.1180419921875,0.032887574285268784,67.4795150756836
229.0,0.0304,67.4,228.34893798828125,0.03418644517660141,67.30387115478516
229.0,0.0305,67.1,229.632568359375,0.03432508558034897,67.25253295898438
225.0,0.0304,67.1,229.92796325683594,0.03442194685339928,67.15553283691406
211.0,0.0283,67.4,228.4666748046875,0.034238819032907486,67.07344818115234
231.0,0.055,60.8,221.55921936035156,0.0331178680062294,67.05294799804688
240.0,0.0318,64.6,252.23170471191406,0.04171225056052208,65.24415588378906
217.0,0.028700000000000003,67.6,244.18043518066406,0.03992883861064911,65.23485565185547
263.0,0.0364,66.8,231.43655395507812,0.03669136390089989,65.72604370117188
301.0,0.0392,68.0,245.8936004638672,0.03842882812023163,65.93283081054688
279.0,0.0369,68.5,272.42779541015625,0.04141305759549141,66.36522674560547
305.0,0.0413,68.4,278.0086669921875,0.04134434461593628,66.71019744873047
304.0,0.0398,68.8,294.965576171875,0.04315405711531639,66.96186065673828
315.0,0.0414,69.1,302.6739807128906,0.04352832958102226,67.22537994384766
301.0,0.0393,69.3,312.767333984375,0.04425178840756416,67.48477935791016
254.0,0.0341,68.9,311.83050537109375,0.04355878010392189,67.68769073486328
332.0,0.0432,69.3,291.579833984375,0.04060831665992737,67.6981430053711
303.0,0.0437,66.6,315.0393371582031,0.04351264610886574,67.9031753540039
294.0,0.0384,67.7,318.4920654296875,0.044919565320014954,67.39421081542969
301.0,0.0405,68.3,309.9676513671875,0.043622616678476334,67.36149597167969
312.0,0.0418,67.7,309.6539001464844,0.04333895817399025,67.44676971435547
247.0,0.0327,68.1,314.45928955078125,0.04410058632493019,67.37797546386719
339.0,0.0464,67.6,288.88714599609375,0.04025933891534805,67.41337585449219
331.0,0.0455,67.4,317.7579650878906,0.044574424624443054,67.37044525146484
317.0,0.0415,68.4,330.14837646484375,0.0463024377822876,67.29579162597656
346.0,0.0461,68.9,327.57220458984375,0.045327622443437576,67.50594329833984
306.0,0.0399,68.8,340.4737548828125,0.04656922444701195,67.7365951538086
316.0,0.0412,69.8,329.3320617675781,0.04462805390357971,67.87071990966797
334.0,0.0449,69.3,327.2364807128906,0.043785352259874344,68.1385726928711
330.0,0.0447,68.5,336.1545715332031,0.04486694186925888,68.22021484375
315.0,0.0424,68.6,339.47747802734375,0.045480336993932724,68.11820220947266
325.0,0.0439,68.6,333.78729248046875,0.044660747051239014,68.09783172607422
261.0,0.0349,68.1,334.7297668457031,0.04482359066605568,68.0746078491211
335.0,0.0445,68.6,308.0694580078125,0.04112551361322403,67.99901580810547
295.0,0.0384,69.2,323.8680725097656,0.043486401438713074,68.01976013183594
352.0,0.0486,68.5,315.1148986816406,0.04186725616455078,68.17764282226562
340.0,0.0455,68.7,339.046142578125,0.04542630910873413,68.10919952392578
333.0,0.0432,69.5,344.610595703125,0.04597894102334976,68.15361785888672
387.0,0.0512,69.5,342.86224365234375,0.04519548639655113,68.36876678466797
280.0,0.0372,69.9,366.9197692871094,0.04837306961417198,68.43231964111328
296.0,0.0387,69.5,338.7417907714844,0.04367077350616455,68.72998809814453
300.0,0.0397,69.0,325.18359375,0.041808102279901505,68.74446868896484
280.0,0.0391,68.0,318.87359619140625,0.04123993217945099,68.6371841430664
310.0,0.0658,61.3,307.987548828125,0.04027373716235161,68.372314453125
269.0,0.036000000000000004,65.0,342.3587951660156,0.05140962824225426,65.66324615478516
254.0,0.0339,66.5,310.5487976074219,0.04555753991007805,65.93888854980469
375.0,0.0516,67.2,285.4958190917969,0.04083196073770523,66.30891418457031
361.0,0.0493,67.3,329.4576110839844,0.047086652368307114,66.59937286376953
351.0,0.0474,67.6,347.30364990234375,0.04910764843225479,66.81305694580078
384.0,0.0533,67.4,351.101806640625,0.049052219837903976,67.03471374511719
359.0,0.0481,68.1,368.1499938964844,0.05161471292376518,66.9983901977539
295.0,0.0394,67.9,365.1543273925781,0.05044541135430336,67.2778549194336
334.0,0.0446,68.2,339.26300048828125,0.04602488875389099,67.50017547607422
231.0,0.0312,68.9,337.91632080078125,0.04578252509236336,67.58280181884766
348.0,0.0461,68.6,300.9427185058594,0.03963570296764374,67.84170532226562
387.0,0.05,69.3,324.67840576171875,0.04344331473112106,67.9055404663086
293.0,0.0399,68.0,355.0910949707031,0.04752613976597786,68.08595275878906
275.0,0.0358,68.4,335.2209167480469,0.044539716094732285,68.05284881591797
315.0,0.0411,69.8,312.3875732421875,0.0411001481115818,68.08319091796875
335.0,0.0452,68.9,315.5597839355469,0.04132920876145363,68.30531311035156
358.0,0.0489,68.5,328.6955261230469,0.04343382269144058,68.26945495605469
332.0,0.0441,68.9,346.9143371582031,0.04630089923739433,68.14376068115234
267.0,0.035,70.0,343.8439636230469,0.045547716319561005,68.23582458496094
307.0,0.0409,68.5,316.972412109375,0.04093141108751297,68.54696655273438
321.0,0.0422,69.4,315.8173522949219,0.04127466678619385,68.3782730102539
309.0,0.0398,69.8,321.23846435546875,0.04199263080954552,68.45923614501953
388.0,0.0519,69.0,318.8834533691406,0.04136344790458679,68.60904693603516
382.0,0.0506,69.2,355.7760925292969,0.046981994062662125,68.46015930175781
313.0,0.0413,68.9,370.9471130371094,0.048988405615091324,68.44284057617188
344.0,0.0453,69.7,351.8511657714844,0.04587634280323982,68.55984497070312
328.0,0.0441,69.2,351.523193359375,0.04563332721590996,68.67064666748047
389.0,0.0519,69.4,346.3258361816406,0.04494161531329155,68.6482925415039
337.0,0.0444,69.2,368.8567810058594,0.04835600033402443,68.56222534179688
339.0,0.0455,69.1,359.9005126953125,0.046817369759082794,68.63525390625
323.0,0.0437,68.5,355.5215148925781,0.04622018709778786,68.61735534667969
344.0,0.0453,68.5,346.5199279785156,0.04518336430191994,68.49467468261719
307.0,0.0408,69.1,348.07861328125,0.045702625066041946,68.37252044677734
266.0,0.035,69.0,334.8769226074219,0.04352957755327225,68.4891128540039
358.0,0.0477,68.5,310.78851318359375,0.03989015892148018,68.5571060180664
348.0,0.0457,69.3,336.4105224609375,0.044199131429195404,68.38903045654297
354.0,0.0477,68.7,345.7138366699219,0.04523473605513573,68.50198364257812
288.0,0.0383,68.3,354.2669677734375,0.04659676179289818,68.40812683105469
314.0,0.0439,67.9,331.44598388671875,0.04318907856941223,68.41480255126953
350.0,0.047,67.8,328.84149169921875,0.04334847629070282,68.19778442382812
326.0,0.051,65.9,341.23284912109375,0.04562654718756676,67.99259948730469
365.0,0.0505,66.2,345.5135192871094,0.047667454928159714,67.30773162841797
363.0,0.0487,67.5,355.63763427734375,0.04978163540363312,66.97443389892578
314.0,0.0427,67.6,359.0287780761719,0.0497676357626915,67.1635513305664
351.0,0.0476,68.0,342.724853515625,0.04680705443024635,67.37437438964844
370.0,0.052099999999999994,66.8,347.72509765625,0.047379348427057266,67.48974609375
350.0,0.0491,66.7,361.2712707519531,0.05012645572423935,67.15940856933594
326.0,0.0451,66.7,359.3691101074219,0.05005310848355293,67.0239486694336
358.0,0.0499,66.1,347.0431213378906,0.04817429929971695,67.00753784179688
378.0,0.0523,66.7,352.7706604003906,0.04976329579949379,66.70030212402344
285.0,0.0395,66.7,363.9516296386719,0.05156708508729935,66.64252471923828
348.0,0.0475,67.2,335.1322326660156,0.046551816165447235,66.86181640625
385.0,0.0538,66.5,340.5723571777344,0.047353412955999374,66.94393157958984
399.0,0.0551,66.7,362.0399475097656,0.05126143619418144,66.67477416992188
325.0,0.0437,67.7,377.6968994140625,0.05386592447757721,66.54632568359375
292.0,0.0385,68.7,357.5548095703125,0.049548447132110596,67.03630065917969
332.0,0.0449,68.1,332.12158203125,0.04462342709302902,67.5155258178711
392.0,0.0519,69.0,333.23187255859375,0.04491325467824936,67.5609359741211
387.0,0.0514,69.2,359.5810852050781,0.0486224964261055,67.74159240722656
356.0,0.0469,69.8,371.9299621582031,0.05005089193582535,67.90579986572266
335.0,0.0438,69.5,366.3760986328125,0.04844189062714577,68.23751831054688
319.0,0.0436,68.6,355.08953857421875,0.046385202556848526,68.4104995727539
268.0,0.0349,69.6,343.9063720703125,0.04493824020028114,68.32302856445312
272.0,0.0361,69.3,316.79034423828125,0.04046900197863579,68.52850341796875
247.0,0.033,69.0,301.6554870605469,0.0383615717291832,68.53981018066406
379.0,0.051,69.1,283.3393249511719,0.03581951931118965,68.50393676757812
336.0,0.0444,69.1,333.48284912109375,0.04369989037513733,68.49932098388672
336.0,0.0438,69.8,339.6937255859375,0.04437176138162613,68.53894805908203
283.0,0.0379,69.5,341.2738342285156,0.04421769455075264,68.6933822631836
333.0,0.0459,68.8,322.0813293457031,0.04119781777262688,68.78018951416016
315.0,0.0435,67.3,332.1604919433594,0.04319027066230774,68.58912658691406
249.0,0.0358,66.9,329.3662109375,0.04360821843147278,68.17593383789062
301.0,0.0654,59.7,301.1653137207031,0.03981238603591919,67.94120025634766
236.0,0.0321,64.3,332.3960266113281,0.05180606245994568,64.80548858642578
317.0,0.0445,65.5,291.9080810546875,0.04401351884007454,65.25238800048828
344.0,0.0474,66.7,300.4230651855469,0.04471373185515404,65.55475616455078
264.0,0.0364,66.7,319.53033447265625,0.046785466372966766,65.96693420410156
321.0,0.0427,67.9,297.48773193359375,0.04255475848913193,66.2799072265625
263.0,0.0359,68.1,306.2689208984375,0.04322115704417229,66.6872787475586
305.0,0.0419,67.5,289.2124938964844,0.040007345378398895,66.96929168701172
266.0,0.0356,68.0,296.73236083984375,0.04128153994679451,67.01568603515625
274.0,0.0376,67.6,283.784912109375,0.038992855697870255,67.16886901855469
226.0,0.0303,67.9,279.79833984375,0.03850141167640686,67.17647552490234
283.0,0.0396,67.4,258.031494140625,0.034981388598680496,67.25810241699219
256.0,0.0349,67.8,269.7898254394531,0.03721215948462486,67.21202087402344
253.0,0.0348,68.0,264.2505798339844,0.036288827657699585,67.26996612548828
289.0,0.0395,67.6,259.89483642578125,0.035572100430727005,67.33875274658203
216.0,0.028999999999999998,68.9,273.1022644042969,0.03781656548380852,67.31810760498047
219.0,0.0291,68.3,251.32518005371094,0.033954646438360214,67.5335693359375
282.0,0.0371,69.1,238.25674438476562,0.03193346783518791,67.58451843261719
277.0,0.0363,69.1,257.8581237792969,0.03490119427442551,67.7965316772461
232.0,0.0299,70.0,267.2536315917969,0.03614345192909241,67.93882751464844
217.0,0.0284,69.4,254.33592224121094,0.033761296421289444,68.14401245117188
254.0,0.0355,68.2,240.7378692626953,0.03165620565414429,68.19352722167969
227.0,0.0308,68.1,248.58009338378906,0.0333273783326149,68.07359313964844
245.0,0.0325,68.1,240.53175354003906,0.03228350728750229,67.98555755615234
230.0,0.030100000000000002,68.7,242.39764404296875,0.03278343379497528,67.92816162109375
234.0,0.0318,67.6,237.48680114746094,0.03196905553340912,67.97960662841797
170.0,0.0227,68.3,236.0462188720703,0.0320875458419323,67.8413314819336
203.0,0.0275,68.5,211.66246032714844,0.028163284063339233,67.86669158935547
216.0,0.0285,69.2,209.241455078125,0.027871739119291306,67.91725158691406
226.0,0.0291,69.1,213.38258361816406,0.02846643701195717,68.05972290039062
197.0,0.0271,69.0,219.23150634765625,0.02935977838933468,68.16136169433594
197.0,0.0257,68.8,212.40301513671875,0.028290405869483948,68.19416046142578
176.0,0.023,69.8,207.0849609375,0.027510637417435646,68.21051788330078
270.0,0.036000000000000004,68.4,198.01028442382812,0.02595406584441662,68.32527923583984
259.0,0.0348,68.5,230.9954833984375,0.03141522407531738,68.34752655029297
293.0,0.0402,67.6,245.51544189453125,0.033694472163915634,68.30436706542969
257.0,0.035,67.6,271.13555908203125,0.037903040647506714,68.06273651123047
268.0,0.0365,68.0,267.0841064453125,0.03742585703730583,67.89302062988281
228.0,0.030200000000000005,68.0,269.5050354003906,0.03781033679842949,67.82038879394531
223.0,0.0298,67.7,252.6017608642578,0.03525790944695473,67.78022766113281
212.0,0.0278,69.0,240.35862731933594,0.03357166051864624,67.68631744384766
166.0,0.023,68.0,230.15338134765625,0.031811777502298355,67.81196594238281
223.0,0.0291,68.7,207.1812744140625,0.02831629291176796,67.76898956298828
204.0,0.0273,68.8,215.06515502929688,0.02956639975309372,67.880126953125
194.0,0.025200000000000004,68.2,212.7655792236328,0.02916402742266655,67.95079040527344
167.0,0.0217,68.1,206.01544189453125,0.02819257415831089,67.93077850341797
172.0,0.0229,69.0,191.88079833984375,0.026023520156741142,67.9034423828125
165.0,0.0216,68.9,186.836181640625,0.025170592591166496,67.994873046875
202.0,0.0265,68.0,180.90261840820312,0.024200797080993652,68.06409454345703
167.0,0.022599999999999995,68.7,189.67349243164062,0.025784751400351524,68.06990051269531
155.0,0.0201,68.5,182.98104858398438,0.02471340261399746,68.09844207763672
189.0,0.0249,68.6,173.85824584960938,0.023281365633010864,68.10441589355469
175.0,0.023100000000000002,69.0,180.91441345214844,0.024464940652251244,68.171142578125
194.0,0.0242,68.9,180.48077392578125,0.024374645203351974,68.23316955566406
143.0,0.0183,69.0,186.3149871826172,0.0252989549189806,68.30130767822266
102.0,0.013299999999999996,69.3,172.33657836914062,0.02307380735874176,68.29415130615234
114.0,0.015100000000000002,68.4,152.22720336914062,0.01985146291553974,68.27875518798828
113.0,0.0149,69.0,141.37588500976562,0.018147537484765053,68.26070404052734
93.99999999999997,0.011699999999999999,68.3,135.3729248046875,0.01716514490544796,68.31196594238281
91.0,0.0114,67.8,123.91084289550781,0.015337846241891384,68.29171752929688
90.0,0.011699999999999999,68.3,114.49105834960938,0.013859041966497898,68.26126098632812
93.99999999999997,0.011799999999999998,69.3,109.0723876953125,0.013006743974983692,68.27978515625
95.0,0.011799999999999998,69.2,108.38545227050781,0.01287859957665205,68.3725814819336
100.0,0.012400000000000001,69.2,107.59425354003906,0.012748518027365208,68.44955444335938
84.0,0.0109,67.6,108.22868347167969,0.012859943322837353,68.5296630859375
70.0,0.008899999999999998,68.5,100.71070861816406,0.011766337789595127,68.45760345458984
89.0,0.011000000000000003,68.3,93.79147338867188,0.010739139281213284,68.42352294921875
81.0,0.009399999999999999,67.5,93.76710510253906,0.010778582654893398,68.4596939086914
85.99999999999997,0.011200000000000002,69.1,89.56961059570312,0.010209391824901104,68.41674041748047
60.0,0.008,67.6,91.69010925292969,0.010594620369374752,68.49260711669922
71.0,0.008199999999999999,67.9,82.77967834472656,0.009324423037469387,68.38078308105469
58.99999999999997,0.0076999999999999985,68.4,80.11433410644531,0.008982322178781033,68.36202239990234
58.99999999999997,0.007600000000000003,68.1,76.37689208984375,0.008488788269460201,68.33455657958984
61.0,0.007400000000000004,68.4,73.02911376953125,0.008046249859035015,68.30459594726562
62.0,0.008400000000000005,67.6,71.65496826171875,0.00789740588515997,68.30841064453125
53.0,0.006600000000000002,68.0,69.42788696289062,0.00763804791495204,68.27600860595703
72.0,0.0091,67.7,66.25486755371094,0.007250248920172453,68.23551940917969
43.0,0.005299999999999999,69.0,68.26205444335938,0.007625076454132795,68.26695251464844
39.00000000000003,0.0049999999999999975,68.3,65.09062194824219,0.00727999908849597,68.23184204101562
52.0,0.007100000000000002,67.4,60.55928039550781,0.006692021619528532,68.1658706665039
43.0,0.005199999999999996,67.9,58.762054443359375,0.006483003031462431,68.12981414794922
34.99999999999997,0.004400000000000001,67.5,56.20405578613281,0.006189099978655577,68.08662414550781
34.00000000000003,0.004499999999999997,69.0,51.92921447753906,0.005638308357447386,68.00862121582031
29.0,0.003500000000000003,68.4,51.74964904785156,0.00569940684363246,68.01504516601562
41.0,0.0051,68.3,49.177032470703125,0.0053788344375789165,67.97749328613281
41.0,0.0046,67.2,49.693115234375,0.0054802666418254375,67.99311065673828
29.0,0.003500000000000003,68.4,47.93157958984375,0.005244049709290266,67.95691680908203
38.00000000000003,0.0049999999999999975,68.6,46.57066345214844,0.005103311967104673,67.93612670898438
31.0,0.003699999999999995,67.4,47.882354736328125,0.005322400014847517,67.96630859375
42.0,0.0051,68.9,45.081085205078125,0.004911027383059263,67.91767883300781
29.0,0.003699999999999995,66.3,48.20637512207031,0.005398198496550322,67.98082733154297
34.00000000000003,0.004200000000000002,66.3,43.23765563964844,0.004640727769583464,67.88552856445312
34.99999999999997,0.004200000000000002,67.2,41.04632568359375,0.004298965912312269,67.8354721069336
24.0,0.0032999999999999974,68.1,41.1849365234375,0.004330772440880537,67.82923126220703
37.0,0.004200000000000002,67.6,40.75340270996094,0.004281915258616209,67.82316589355469
32.00000000000003,0.003699999999999995,68.5,41.977264404296875,0.0044476608745753765,67.8436508178711
30.0,0.0040000000000000036,69.0,43.49308776855469,0.004685971420258284,67.87358093261719
44.99999999999997,0.005400000000000002,66.7,45.23248291015625,0.004959776531904936,67.9105453491211
32.00000000000003,0.0040000000000000036,67.2,45.5709228515625,0.004966642241925001,67.90818786621094
37.0,0.0046,65.6,44.2586669921875,0.004740595351904631,67.88215637207031
26.0,0.0030999999999999986,67.2,42.10523986816406,0.004354528617113829,67.8301773071289
41.0,0.004900000000000002,67.6,40.99104309082031,0.0041478644125163555,67.80997467041016
39.00000000000003,0.0046,67.7,43.680816650390625,0.00457568047568202,67.84351348876953
30.0,0.003599999999999999,68.8,45.402069091796875,0.004849858116358519,67.86641693115234
38.00000000000003,0.003699999999999995,69.2,46.874298095703125,0.005097031127661467,67.89540100097656
53.99999999999997,0.0063,67.9,50.06617736816406,0.005610260646790266,67.95834350585938
34.00000000000003,0.004700000000000003,69.1,53.498260498046875,0.0061456891708076,68.01407623291016
34.99999999999997,0.0040999999999999995,67.5,54.351959228515625,0.006300489883869886,68.03636932373047
55.0,0.006100000000000001,68.6,52.422027587890625,0.005938075017184019,68.0094223022461
49.0,0.007300000000000001,68.5,57.05046081542969,0.006689782720059156,68.08849334716797
56.00000000000003,0.006900000000000003,67.1,59.44606018066406,0.007096193265169859,68.12770080566406
70.0,0.0087,68.9,60.283172607421875,0.007268253248184919,68.12320709228516
63.99999999999997,0.007800000000000001,68.7,67.19085693359375,0.008428125642240047,68.24040985107422
74.99999999999997,0.008800000000000002,69.2,70.66925048828125,0.009052176959812641,68.29728698730469
63.99999999999997,0.008199999999999999,68.4,76.69207763671875,0.010043629445135593,68.41063690185547
70.0,0.009000000000000001,69.6,77.41532897949219,0.01026164274662733,68.40668487548828
90.0,0.011799999999999998,69.8,81.76028442382812,0.010984438471496105,68.49270629882812
97.00000000000003,0.011699999999999999,69.1,90.03706359863281,0.012232453562319279,68.66384887695312
130.0,0.0161,69.7,96.28965759277344,0.013204759918153286,68.77777099609375
112.0,0.013600000000000004,69.5,110.73953247070312,0.015248029492795467,69.06867980957031
140.0,0.0183,70.1,115.673583984375,0.016056954860687256,69.14081573486328
130.0,0.0164,69.6,128.7194366455078,0.017856301739811897,69.38333129882812
179.0,0.023299999999999998,70.4,133.89398193359375,0.01869153417646885,69.43299865722656
172.0,0.022000000000000002,68.8,154.8258056640625,0.021391261368989944,69.78754425048828
183.0,0.0229,70.2,164.2751007080078,0.02287917584180832,69.79225158691406
183.0,0.023299999999999998,70.8,176.6278533935547,0.02453027479350567,69.90519714355469
184.0,0.024500000000000004,70.0,186.20901489257812,0.025780057534575462,69.9845962524414
155.0,0.02,69.8,192.70675659179688,0.026774747297167778,69.94548034667969
199.0,0.0261,69.6,186.40565490722656,0.026216380298137665,69.76811981201172
248.0,0.031,70.0,199.21884155273438,0.02795138768851757,69.78429412841797
221.0,0.0317,67.9,228.3671112060547,0.03154383972287178,69.92709350585938
225.0,0.027999999999999997,69.3,235.70162963867188,0.03311862051486969,69.57415771484375
222.0,0.0283,70.0,239.63211059570312,0.03376392275094986,69.44493865966797
224.0,0.0295,69.3,242.2583770751953,0.034099455922842026,69.39601135253906
248.0,0.0326,69.7,244.94271850585938,0.03462642803788185,69.2547607421875
280.0,0.0364,70.7,258.10986328125,0.036272082477808,69.2248306274414
305.0,0.0406,69.7,282.34100341796875,0.03885437175631523,69.37622833251953
275.0,0.036000000000000004,70.3,310.2064514160156,0.042134422808885574,69.32170104980469
269.0,0.0344,70.1,309.86083984375,0.04186280071735382,69.32648468017578
265.0,0.0351,69.6,305.31207275390625,0.041314747184515,69.25933837890625
265.0,0.0348,69.7,301.37255859375,0.04103972017765045,69.10951232910156
213.0,0.0286,69.0,298.5621643066406,0.04077281430363655,69.01846313476562
364.0,0.0493,68.6,274.5497131347656,0.03806411102414131,68.80269622802734
321.0,0.0437,68.1,338.49810791015625,0.04592828452587128,68.80720520019531
336.0,0.046,68.3,349.3031311035156,0.04731594771146774,68.6026611328125
379.0,0.0507,68.4,360.3258361816406,0.04868009313941002,68.46800994873047
461.0,0.0628,68.4,384.3028259277344,0.051560673862695694,68.38107299804688
476.0,0.0667,67.6,430.4393615722656,0.05808665230870247,68.04124450683594
475.0,0.0645,68.1,452.8744201660156,0.06339888274669647,67.23468017578125
488.0,0.0679,67.8,458.76959228515625,0.06495808809995651,67.01687622070312
466.0,0.0637,68.2,464.61669921875,0.06753819435834885,66.49148559570312
465.0,0.0622,69.5,461.6958312988281,0.06660028547048569,66.66260528564453
540.0,0.0759,68.4,458.6593933105469,0.06466797739267349,67.18793487548828
438.0,0.0633,67.2,473.3838195800781,0.07096592336893082,65.94013214111328
580.0,0.0851,65.9,462.7491760253906,0.06848683953285217,66.13478088378906
550.0,0.10490000000000001,59.4,478.4998474121094,0.08057897537946701,63.26061248779297
444.0,0.1326,49.3,466.6665954589844,0.11592158675193787,53.55508041381836
460.0,0.1467,43.3,420.796142578125,0.16768407821655273,39.90629959106445
334.0,0.1336,39.1,411.22381591796875,0.17432181537151337,37.7266845703125
430.00000000000006,0.19139999999999996,35.5,400.9955139160156,0.18096892535686493,35.63272476196289
414.0,0.2207,34.2,396.2310791015625,0.18549028038978577,34.372955322265625
367.0,0.1724,33.5,389.4975280761719,0.1917066127061844,32.79248809814453
288.0,0.1361,33.00000000000001,388.79693603515625,0.18860512971878052,33.126800537109375
331.0,0.1754,33.10000000000001,386.2081604003906,0.1872086077928543,33.09272766113281
421.0,0.17109999999999997,34.4,383.45721435546875,0.1898144781589508,32.460514068603516
428.0,0.1845,34.2,390.37310791015625,0.17965593934059143,34.378108978271484
418.0,0.2193,32.5,387.5233154296875,0.18243512511253357,33.70652770996094
416.0,0.17909999999999998,32.8,380.6632995605469,0.19103795289993286,32.008243560791016
361.0,0.16,34.0,383.92193603515625,0.18370282649993896,33.203243255615234
368.0,0.19980000000000003,33.00000000000001,382.2716979980469,0.18325898051261902,33.139644622802734
331.0,0.16949999999999998,30.499999999999993,377.0184631347656,0.19055655598640442,31.822275161743164
352.0,0.1632,33.300000000000004,376.5596618652344,0.18831616640090942,32.0791015625
313.0,0.18879999999999997,33.00000000000001,378.8649597167969,0.18291640281677246,32.919864654541016
459.0,0.19450000000000006,34.599999999999994,373.0726318359375,0.1909492462873459,31.549161911010742
369.0,0.18070000000000003,33.00000000000001,381.43182373046875,0.1782882809638977,33.67546844482422
400.0,0.21149999999999997,32.2,376.1937255859375,0.18439505994319916,32.549591064453125
515.0,0.1538,34.89999999999999,373.6116638183594,0.18780145049095154,31.981374740600586
360.0,0.17929999999999996,33.8,398.87109375,0.13667380809783936,41.71295166015625
451.0,0.1473,35.8,375.2599182128906,0.18294531106948853,32.682151794433594
409.0,0.0592,49.1,394.3580627441406,0.1464177966117859,39.483795166015625
372.0,0.0516,57.8,370.90020751953125,0.06395628303289413,58.826942443847656
400.0,0.0606,59.9,371.3757019042969,0.05776318535208702,61.61029052734375
418.0,0.0587,62.7,381.99560546875,0.05819196254014969,62.8474235534668
440.0,0.061,64.0,389.6958312988281,0.057592879980802536,64.18815612792969
353.0,0.049,65.6,397.6683349609375,0.058234840631484985,64.95148468017578
352.0,0.0487,65.6,384.21539306640625,0.05389272794127464,65.85421752929688
312.0,0.0445,65.1,373.9472351074219,0.05119349807500839,66.34619140625
363.0,0.0498,66.1,358.6262512207031,0.04803111404180527,66.57940673828125
399.0,0.0538,67.7,359.4524841308594,0.048045895993709564,66.83621978759766
329.0,0.0447,67.8,368.9620361328125,0.04954654723405838,67.14165496826172
236.0,0.0313,67.9,357.1165771484375,0.04682343453168869,67.44686889648438
233.0,0.0315,67.8,327.70263671875,0.04080343618988991,67.70209503173828
493.0,0.071,66.7,307.0557556152344,0.03701133653521538,67.77461242675781
383.0,0.0545,66.2,380.58416748046875,0.05264394357800484,67.25039672851562
338.0,0.0468,66.0,381.7604064941406,0.05334383249282837,67.07574462890625
383.0,0.0518,67.2,367.76776123046875,0.05080866068601608,67.13654327392578
297.0,0.0439,64.6,368.5011901855469,0.051110878586769104,67.1688461303711
312.0,0.042,66.3,349.4345397949219,0.04850437864661217,66.88430786132812
