traffic_flow,share,speed,GRU_dual_stage_attention_traffic_flow_pred,GRU_dual_stage_attention_share_pred,GRU_dual_stage_attention_speed_pred
353.0,0.049,65.6,384.5127258300781,0.05568861588835716,64.1466293334961
352.0,0.0487,65.6,376.6249084472656,0.05430413782596588,64.94425964355469
312.0,0.0445,65.1,372.6717834472656,0.05340456962585449,65.46038818359375
363.0,0.0498,66.1,362.60186767578125,0.052153147757053375,65.83795166015625
399.0,0.0538,67.7,364.17974853515625,0.05236268416047096,66.15576934814453
329.0,0.0447,67.8,367.4170837402344,0.05276515334844589,66.57671356201172
236.0,0.0313,67.9,353.74920654296875,0.05113266408443451,66.99769592285156
233.0,0.0315,67.8,326.9686584472656,0.04792962223291397,67.56031799316406
493.0,0.071,66.7,304.3229675292969,0.04454148933291435,68.05104064941406
383.0,0.0545,66.2,345.9617004394531,0.050254810601472855,67.2516098022461
338.0,0.0468,66.0,336.5254211425781,0.04900256171822548,67.15193939208984
383.0,0.0518,67.2,321.7160949707031,0.04672780632972717,67.14793395996094
297.0,0.0439,64.6,320.10430908203125,0.04586772248148918,67.35771942138672
312.0,0.042,66.3,311.3423767089844,0.0452389195561409,66.8100357055664
301.0,0.0413,66.5,305.5284729003906,0.04427935183048248,66.93262481689453
314.0,0.0426,66.9,300.6708984375,0.04355620592832565,67.02527618408203
280.0,0.0375,67.6,298.46160888671875,0.043001800775527954,67.1357192993164
265.0,0.0352,67.6,291.2747497558594,0.04230906814336777,67.31039428710938
293.0,0.0392,67.4,284.2503662109375,0.041502125561237335,67.40538024902344
324.0,0.0457,65.8,284.3361511230469,0.041297756135463715,67.4702377319336
220.0,0.0289,67.0,288.53204345703125,0.04173816367983818,67.13217163085938
278.0,0.0376,68.1,276.342041015625,0.04145709052681923,67.00244140625
305.0,0.0409,67.6,277.5497131347656,0.041011981666088104,67.24024200439453
363.0,0.0508,66.6,283.05810546875,0.04125513508915901,67.28958892822266
357.0,0.0475,67.0,292.974609375,0.042427998036146164,67.1184310913086
325.0,0.0441,66.8,300.66455078125,0.04288969933986664,67.22444915771484
292.0,0.0394,66.7,301.81756591796875,0.04362250491976738,66.95417785644531
296.0,0.0393,67.8,296.9304504394531,0.043724194169044495,66.7319564819336
318.0,0.0427,67.3,292.0111999511719,0.04314976930618286,66.82144927978516
321.0,0.0443,66.4,294.6170654296875,0.0431629940867424,66.9850845336914
271.0,0.0366,67.1,299.9975280761719,0.04374491423368454,66.9036865234375
330.0,0.0445,67.2,292.5442199707031,0.04304360970854759,66.7893295288086
267.0,0.0423,63.9,298.813232421875,0.04354522004723549,66.83369445800781
312.0,0.0409,66.4,296.4024658203125,0.044268280267715454,66.11498260498047
312.0,0.044000000000000004,65.8,295.08056640625,0.043525196611881256,66.3039321899414
365.0,0.0498,66.3,297.648681640625,0.043619874864816666,66.24186706542969
314.0,0.0425,66.2,309.5835266113281,0.04481849819421768,66.33155822753906
310.0,0.040999999999999995,67.4,307.1430969238281,0.04442138597369194,66.30026245117188
345.0,0.0461,67.9,302.8599853515625,0.04339203983545303,66.48941040039062
289.0,0.039,67.6,312.72589111328125,0.04359343275427818,66.79951477050781
285.0,0.0382,67.8,305.9142761230469,0.0424906350672245,66.72357940673828
346.0,0.0479,66.5,304.07220458984375,0.041745901107788086,66.7474136352539
333.0,0.0463,66.6,321.64447021484375,0.04300948232412338,66.77883911132812
420.0,0.0605,64.6,325.5128479003906,0.04347744956612587,66.47561645507812
324.0,0.045,66.1,353.9378967285156,0.047182898968458176,66.3305892944336
333.0,0.0448,66.3,337.3096618652344,0.04796096682548523,65.7238998413086
353.0,0.0478,67.0,330.15985107421875,0.04766156151890755,65.64020538330078
416.0,0.0578,66.7,333.7843933105469,0.047857604920864105,65.82799530029297
350.0,0.05,65.6,356.04388427734375,0.05040765926241875,66.0737533569336
435.0,0.0614,65.7,356.24920654296875,0.051399245858192444,65.61339569091797
318.0,0.0444,66.2,375.3159484863281,0.05348369479179382,65.807373046875
428.0,0.0575,67.0,356.3045349121094,0.05171458423137665,65.46696472167969
415.0,0.0572,66.8,374.79278564453125,0.05314201861619949,65.95451354980469
446.0,0.0603,67.5,382.32000732421875,0.054106198251247406,66.07241821289062
428.0,0.0613,66.6,391.3475036621094,0.05453065410256386,66.49752807617188
458.0,0.0647,66.2,396.7760925292969,0.05569197237491608,66.2491455078125
372.0,0.0529,65.8,404.4632873535156,0.056716855615377426,66.20417022705078
408.0,0.0573,65.9,395.4044494628906,0.05702030658721924,65.32884979248047
453.0,0.0629,66.7,397.08221435546875,0.05740589648485184,65.12091827392578
440.0,0.0596,67.3,409.3609619140625,0.05781947821378708,65.71987915039062
425.0,0.0607,66.1,410.5140686035156,0.05749589949846268,66.03550720214844
391.0,0.0551,65.9,412.585693359375,0.058593764901161194,65.55821228027344
415.0,0.0616,64.7,404.7663269042969,0.057669688016176224,65.21037292480469
342.0,0.0465,65.9,410.6829528808594,0.05955467000603676,64.53553771972656
348.0,0.0478,66.7,384.1125183105469,0.05654153227806091,64.58609008789062
401.0,0.0559,66.6,374.372802734375,0.054597705602645874,64.97965240478516
395.0,0.0545,67.0,387.49664306640625,0.05609562247991562,65.053466796875
408.0,0.0567,67.1,389.2174377441406,0.05601894482970238,65.29729461669922
364.0,0.0509,66.6,394.9278564453125,0.056318674236536026,65.50062561035156
406.0,0.0548,67.3,385.10650634765625,0.05548226833343506,65.3509521484375
351.0,0.0476,67.4,391.16015625,0.05571534112095833,65.70011901855469
421.0,0.06,66.6,376.3936767578125,0.0541212223470211,65.78982543945312
421.0,0.0574,67.2,394.81427001953125,0.05646519362926483,65.62832641601562
381.0,0.0517,67.7,399.3768005371094,0.0565742589533329,65.88560485839844
395.0,0.0524,68.2,390.36492919921875,0.055411096662282944,66.04415893554688
462.0,0.0674,66.2,389.28521728515625,0.05487416312098503,66.43279266357422
413.0,0.055999999999999994,67.3,415.820556640625,0.05829319730401039,66.12574005126953
405.0,0.0566,67.3,406.2455749511719,0.057356733828783035,66.21412658691406
345.0,0.0463,68.1,402.8415222167969,0.056924063712358475,66.16241455078125
427.0,0.0582,68.1,381.7187805175781,0.05459997057914734,66.192138671875
375.0,0.052099999999999994,68.2,393.5122985839844,0.055473048239946365,66.59619903564453
358.0,0.0498,67.6,385.8403015136719,0.054683513939380646,66.52421569824219
452.0,0.0611,68.1,373.6043701171875,0.053424619138240814,66.42391967773438
426.0,0.0583,67.9,396.1691589355469,0.05577823892235756,66.79725646972656
461.0,0.0641,67.5,398.1254577636719,0.056013964116573334,66.79829406738281
394.0,0.0537,68.1,410.61517333984375,0.057651083916425705,66.83828735351562
363.0,0.0511,67.1,398.86578369140625,0.056350935250520706,66.75092315673828
429.0,0.0599,67.0,384.63702392578125,0.05521367862820625,66.27542877197266
421.0,0.057999999999999996,67.2,398.004638671875,0.05688239261507988,66.2466049194336
381.0,0.0524,67.1,397.6136474609375,0.05674801021814346,66.25337982177734
496.0,0.071,66.1,385.02056884765625,0.0553305521607399,66.1069107055664
343.0,0.0475,66.9,414.48956298828125,0.05919706076383591,66.00929260253906
413.0,0.0573,66.8,382.98876953125,0.05561384558677673,65.59935760498047
239.0,0.0316,67.6,386.2900085449219,0.055825427174568176,65.6642074584961
273.0,0.0368,68.2,334.6271057128906,0.04977431893348694,66.11841583251953
267.0,0.0365,67.8,313.34185791015625,0.04584292694926262,66.86933898925781
337.0,0.0459,67.7,296.7474670410156,0.043406836688518524,67.16441345214844
318.0,0.0445,66.9,303.19366455078125,0.044228628277778625,67.04701232910156
310.0,0.0421,67.1,301.5466613769531,0.044303808361291885,66.85610961914062
341.0,0.0457,67.7,294.758056640625,0.043328963220119476,66.86248779296875
291.0,0.0398,67.3,298.9510192871094,0.04371700435876846,66.92545318603516
333.0,0.0444,67.8,287.80328369140625,0.042288877069950104,66.94541931152344
237.0,0.0328,67.4,289.76593017578125,0.042257294058799744,67.05091094970703
251.0,0.0324,68.6,270.2723083496094,0.03988877311348915,67.11302185058594
314.0,0.0423,68.3,260.2860412597656,0.0378335602581501,67.51456451416016
340.0,0.0464,67.7,266.4877624511719,0.0385516919195652,67.50291442871094
348.0,0.051,65.9,276.04595947265625,0.04002649337053299,67.3540267944336
409.0,0.0591,65.3,289.45245361328125,0.04205778241157532,66.85273742675781
390.0,0.0568,64.8,317.7767639160156,0.04595031216740608,66.41675567626953
403.0,0.05890000000000001,64.2,332.1610107421875,0.048074688762426376,65.99439239501953
398.0,0.0567,64.3,347.56365966796875,0.05052753537893295,65.53491973876953
301.0,0.0404,66.8,353.9771728515625,0.051923882216215134,65.16606140136719
270.0,0.0357,68.5,320.7981872558594,0.046967457979917526,65.6959228515625
273.0,0.0359,68.9,295.80535888671875,0.04291605204343796,66.42393493652344
346.0,0.0457,69.8,281.8464660644531,0.040434330701828,66.92488861083984
280.0,0.0372,69.9,290.4375305175781,0.04119858518242836,67.17345428466797
283.0,0.0391,68.8,279.6161804199219,0.03947048261761665,67.49554443359375
284.0,0.039,68.4,275.42669677734375,0.03925817087292671,67.43292999267578
261.0,0.0359,68.0,271.5171203613281,0.03888536989688873,67.36061096191406
215.0,0.0289,68.6,263.1560974121094,0.037989936769008636,67.28010559082031
255.0,0.0347,68.5,245.53781127929688,0.03547464683651924,67.4082260131836
251.0,0.0332,68.8,242.3607635498047,0.03500255569815636,67.42105102539062
226.0,0.0303,68.9,239.24581909179688,0.0344867929816246,67.47888946533203
228.0,0.030600000000000002,68.2,229.96878051757812,0.03301303833723068,67.57878112792969
197.0,0.0259,68.3,224.4439239501953,0.03230012208223343,67.54837799072266
233.0,0.0322,67.7,215.32693481445312,0.03095106966793537,67.58023071289062
233.0,0.030200000000000005,68.5,215.4756317138672,0.031042348593473434,67.52102661132812
211.0,0.0292,68.1,212.86373901367188,0.030581055209040642,67.57817840576172
214.0,0.0278,68.5,208.65408325195312,0.029933666810393333,67.58026885986328
221.0,0.0285,69.0,205.4908905029297,0.02945268712937832,67.6059341430664
218.0,0.028700000000000003,68.5,203.35997009277344,0.02887902595102787,67.69641876220703
190.0,0.0254,68.6,202.50865173339844,0.02884835936129093,67.69526672363281
184.0,0.0236,69.5,197.42164611816406,0.028108907863497734,67.72258758544922
193.0,0.0249,69.2,193.31797790527344,0.027178702875971794,67.8519058227539
214.0,0.0278,68.8,191.2908172607422,0.02673545479774475,67.9146957397461
206.0,0.0262,69.0,193.26881408691406,0.026761816814541817,67.9678726196289
175.0,0.0234,68.8,193.22763061523438,0.026669535785913467,68.0038070678711
206.0,0.0267,67.9,188.43756103515625,0.026133067905902863,68.02559661865234
160.0,0.0213,67.6,189.26536560058594,0.026193052530288696,68.03851318359375
197.0,0.025200000000000004,68.3,183.69985961914062,0.02533702366054058,68.05705261230469
196.0,0.026000000000000002,67.9,182.45816040039062,0.025304125621914864,68.0693588256836
189.0,0.025,69.0,183.66529846191406,0.0245825182646513,68.14221954345703
164.0,0.0216,68.4,181.166015625,0.02415582910180092,68.20902252197266
171.0,0.0223,68.2,176.95413208007812,0.02281392179429531,68.33531951904297
198.0,0.025499999999999995,68.2,173.65142822265625,0.022611020132899284,68.28717041015625
141.0,0.0184,68.1,174.4536590576172,0.022987039759755135,68.21735382080078
159.0,0.0216,68.0,166.69126892089844,0.022142767906188965,68.1691665649414
150.0,0.0194,68.6,163.84881591796875,0.021840227767825127,68.150146484375
153.0,0.0192,68.3,158.99794006347656,0.02127033658325672,68.15953826904297
152.0,0.023800000000000005,64.8,155.23129272460938,0.020834214985370636,68.16283416748047
181.0,0.0228,67.5,152.2267303466797,0.020695539191365242,68.01557159423828
165.0,0.0217,68.0,151.91302490234375,0.02067416161298752,68.01966857910156
162.0,0.0203,68.8,150.4954376220703,0.020229293033480644,68.0812759399414
154.0,0.020900000000000002,68.2,148.5062713623047,0.020499011501669884,68.01241302490234
156.0,0.0204,68.5,145.7349395751953,0.020820625126361847,67.80736541748047
135.0,0.0174,68.5,145.08180236816406,0.021192068234086037,67.70651245117188
143.0,0.0181,68.9,141.2576446533203,0.02097408100962639,67.5881576538086
128.0,0.0187,65.5,137.43853759765625,0.020963149145245552,67.49065399169922
99.0,0.0127,68.8,133.80445861816406,0.020535802468657494,67.36783599853516
111.0,0.013999999999999999,68.9,125.23109436035156,0.019203878939151764,67.39102935791016
111.0,0.013999999999999999,68.2,118.75931549072266,0.018020518124103546,67.48471069335938
82.0,0.010700000000000001,69.1,112.90296936035156,0.016567803919315338,67.6893539428711
87.00000000000003,0.0114,68.2,105.36935424804688,0.015481646172702312,67.72337341308594
76.0,0.0103,68.4,100.18511962890625,0.015420843847095966,67.63345336914062
93.0,0.011699999999999999,67.9,94.48648071289062,0.015408673323690891,67.49695587158203
63.99999999999997,0.008300000000000002,68.5,91.2786865234375,0.014461546204984188,67.5827407836914
72.0,0.008899999999999998,68.2,85.21328735351562,0.013574824668467045,67.53430938720703
80.0,0.009899999999999999,67.9,80.74693298339844,0.013035033829510212,67.50332641601562
69.0,0.0087,68.1,78.05442810058594,0.012612768448889256,67.52195739746094
69.0,0.0087,67.9,74.5906982421875,0.011900304816663265,67.5662841796875
70.0,0.0091,68.5,71.53028869628906,0.011992701329290867,67.44768524169922
56.00000000000003,0.007300000000000001,67.4,68.907958984375,0.011772996746003628,67.45155334472656
74.0,0.009600000000000001,68.0,65.36674499511719,0.011042698286473751,67.45021057128906
45.99999999999997,0.0058,67.4,63.48583984375,0.010816815309226513,67.43272399902344
49.0,0.0063,68.7,60.386444091796875,0.010065336711704731,67.43058776855469
67.0,0.008400000000000005,67.5,57.7001953125,0.00997879821807146,67.3831787109375
48.0,0.0059000000000000025,68.0,56.73028564453125,0.0101737966760993,67.37416076660156
37.0,0.004799999999999992,68.4,54.68064880371094,0.009695316664874554,67.37715911865234
47.0,0.0068000000000000005,68.0,51.6927490234375,0.009218626655638218,67.39764404296875
44.99999999999997,0.005499999999999998,66.3,50.004791259765625,0.00924882385879755,67.36181640625
31.0,0.004400000000000001,68.7,47.9686279296875,0.008988254703581333,67.29112243652344
49.0,0.0059000000000000025,66.4,46.16131591796875,0.008369735442101955,67.36305236816406
53.0,0.006600000000000002,68.5,45.47406005859375,0.008652287535369396,67.33331298828125
52.0,0.0068000000000000005,68.5,44.140594482421875,0.008459898643195629,67.35465240478516
52.0,0.0059000000000000025,66.6,43.62794494628906,0.008696342818439007,67.3303451538086
61.0,0.0075,67.2,42.34112548828125,0.008577610366046429,67.27249908447266
39.00000000000003,0.005199999999999996,66.0,42.16075134277344,0.008455577306449413,67.29783630371094
30.0,0.004499999999999997,67.3,40.26231384277344,0.008059109561145306,67.22492980957031
28.00000000000003,0.003500000000000003,67.9,38.903961181640625,0.0072420756332576275,67.28797912597656
24.0,0.0030000000000000027,68.2,37.389312744140625,0.007207050453871489,67.30491638183594
31.0,0.0040000000000000036,68.1,36.4918212890625,0.007039859425276518,67.31803894042969
37.0,0.0046,66.6,36.04231262207031,0.0071536521427333355,67.34950256347656
36.0,0.0040000000000000036,66.9,35.93965148925781,0.007112245541065931,67.34246826171875
17.00000000000003,0.001800000000000003,68.2,35.07804870605469,0.007055963855236769,67.32036590576172
34.99999999999997,0.004400000000000001,68.0,33.82073974609375,0.0068665179423987865,67.34294128417969
20.00000000000003,0.0025000000000000022,68.3,35.24708557128906,0.006872359197586775,67.44119262695312
21.0,0.002899999999999993,67.8,33.70379638671875,0.006383262109011412,67.4627914428711
36.0,0.0046,66.3,33.787933349609375,0.006383955013006926,67.50296783447266
29.0,0.0032000000000000015,67.2,33.389434814453125,0.0062773036770522594,67.45179748535156
23.0,0.0034000000000000002,68.7,34.155670166015625,0.0059048826806247234,67.48384094238281
29.0,0.003799999999999998,68.1,34.464752197265625,0.006472076755017042,67.57833099365234
27.0,0.003599999999999999,69.9,34.99650573730469,0.0065267751924693584,67.63301086425781
38.00000000000003,0.0040999999999999995,66.9,36.74000549316406,0.007084372919052839,67.72486114501953
27.0,0.002899999999999993,67.5,37.320953369140625,0.007239844184368849,67.67193603515625
28.00000000000003,0.0032000000000000015,67.1,37.932342529296875,0.0072253975085914135,67.70172119140625
34.00000000000003,0.004299999999999998,66.4,39.147369384765625,0.007376569788902998,67.706787109375
34.99999999999997,0.004400000000000001,67.1,40.95298767089844,0.007895058952271938,67.68584442138672
31.0,0.0040999999999999995,65.9,44.10951232910156,0.0076233441941440105,67.72718811035156
26.0,0.0030999999999999986,68.6,45.618896484375,0.008464357815682888,67.67998504638672
27.0,0.0034000000000000002,68.0,46.170867919921875,0.008333108387887478,67.78861999511719
37.0,0.0046,69.3,47.58488464355469,0.00828514527529478,67.84041595458984
53.0,0.006400000000000003,69.4,52.035888671875,0.009075184352695942,67.89836120605469
44.00000000000003,0.005499999999999998,68.3,58.15480041503906,0.009872646071016788,68.01775360107422
69.0,0.008899999999999998,67.6,60.73994445800781,0.010242859832942486,68.0168228149414
44.99999999999997,0.006100000000000001,68.2,65.67034912109375,0.010793629102408886,68.08385467529297
65.0,0.007600000000000003,69.2,67.65193176269531,0.011097055859863758,68.04493713378906
58.0,0.006900000000000003,69.1,73.63034057617188,0.011773011647164822,68.17040252685547
74.99999999999997,0.0091,69.1,75.71607971191406,0.01171728502959013,68.25000762939453
72.0,0.0087,69.6,83.99432373046875,0.012793215923011303,68.30975341796875
102.0,0.012299999999999998,69.2,89.09574890136719,0.013235540129244328,68.39533996582031
99.0,0.0119,69.6,102.24604797363281,0.015042801387608051,68.46768951416016
80.0,0.009800000000000003,69.3,111.96408081054688,0.015819024294614792,68.56206512451172
93.99999999999997,0.0121,70.0,110.78668212890625,0.01556870061904192,68.58766174316406
107.0,0.013499999999999998,70.0,117.9493408203125,0.016312308609485626,68.60579681396484
127.0,0.016700000000000003,69.7,125.06707763671875,0.017592212185263634,68.65657043457031
140.0,0.0171,70.5,137.25111389160156,0.018463291227817535,68.81078338623047
160.0,0.0205,70.5,147.24777221679688,0.020035523921251297,68.77848815917969
190.0,0.0243,70.1,158.57427978515625,0.021725455299019814,68.78760528564453
195.0,0.0243,69.4,173.8021240234375,0.02334481291472912,68.8703842163086
172.0,0.022000000000000002,70.0,187.11041259765625,0.024566758424043655,68.93120574951172
187.0,0.023800000000000005,70.0,186.7743377685547,0.025419842451810837,68.86273193359375
189.0,0.0241,70.0,195.8292236328125,0.025279805064201355,69.13957977294922
186.0,0.0265,69.1,199.0646514892578,0.026346972212195396,69.11212921142578
198.0,0.025499999999999995,69.4,204.59561157226562,0.027151528745889664,69.02779388427734
207.0,0.026299999999999997,69.0,212.02838134765625,0.027377551421523094,69.12205505371094
176.0,0.0224,70.0,218.27943420410156,0.028255699202418327,69.04591369628906
191.0,0.025299999999999996,69.7,218.51502990722656,0.02831088751554489,68.96379852294922
248.0,0.0328,69.2,221.43878173828125,0.02937600016593933,68.8145980834961
230.0,0.0296,69.4,236.21087646484375,0.03203340247273445,68.58007049560547
281.0,0.0376,68.3,242.56944274902344,0.0330842062830925,68.56543731689453
282.0,0.0378,69.1,262.1273498535156,0.03567191958427429,68.42536926269531
272.0,0.0349,69.4,279.4992980957031,0.03741151839494705,68.42346954345703
252.0,0.0321,69.9,286.3389587402344,0.038572829216718674,68.4037857055664
261.0,0.0346,69.7,285.766845703125,0.03929794207215309,68.36152648925781
302.0,0.0411,68.7,294.0931396484375,0.03960392624139786,68.6007308959961
239.0,0.033,67.6,313.9011535644531,0.04336048662662506,68.31499481201172
317.0,0.0425,67.5,309.0165710449219,0.04218878224492073,68.3857421875
300.0,0.0399,68.5,332.58514404296875,0.04491700977087021,68.36669921875
368.0,0.0488,68.8,341.52484130859375,0.046973176300525665,68.19528198242188
393.0,0.0525,68.6,381.5667724609375,0.054332584142684937,67.65193939208984
453.0,0.0619,68.5,420.4081726074219,0.06037907302379608,67.32748413085938
425.0,0.0822,61.4,455.27545166015625,0.06702753156423569,66.78411865234375
499.0,0.0698,63.8,466.0759582519531,0.07172766327857971,62.23619079589844
533.0,0.0742,65.3,491.54998779296875,0.07390273362398148,64.08771514892578
353.0,0.048,66.9,506.7091064453125,0.07550297677516937,64.92748260498047
465.0,0.0649,66.6,490.7373352050781,0.07130125910043716,65.5482406616211
550.0,0.0771,66.7,502.47076416015625,0.07336645573377609,65.23333740234375
579.0,0.10699999999999998,59.8,519.4856567382812,0.07611414045095444,65.36588287353516
515.0,0.0736,62.2,525.5231323242188,0.09716387838125229,59.68203353881836
503.0,0.0733,62.8,524.4219970703125,0.08796676993370056,61.13683319091797
549.0,0.0918,59.0,516.7769775390625,0.09555875509977341,59.02387619018555
626.0,0.1197,54.7,497.1446838378906,0.12845252454280853,52.883453369140625
429.0,0.1635,43.6,467.69952392578125,0.1601095348596573,45.82342529296875
447.0,0.2208,37.39999999999999,412.8529968261719,0.18037362396717072,37.90568542480469
373.0,0.16750000000000004,36.1,380.83978271484375,0.19016559422016144,34.458343505859375
317.0,0.1477,34.599999999999994,383.5502014160156,0.1891750693321228,34.81515121459961
442.99999999999994,0.18469999999999998,34.2,380.2062683105469,0.18850946426391602,34.802982330322266
446.0,0.19530000000000003,33.2,376.09588623046875,0.19191990792751312,34.12668228149414
417.0,0.20649999999999996,32.70000000000001,369.7179260253906,0.19353818893432617,33.62680435180664
327.0,0.17310000000000003,32.0,362.3160095214844,0.19488035142421722,32.98902130126953
323.0,0.1479,33.00000000000001,361.5476989746094,0.19401828944683075,33.106075286865234
445.0,0.20739999999999997,33.2,371.2033996582031,0.19157774746418,33.88213348388672
380.0,0.1735,31.799999999999997,362.0010986328125,0.19611088931560516,33.03707504272461
346.0,0.1521,33.6,364.0140686035156,0.19419926404953003,33.27187728881836
439.0,0.2001,33.7,375.0938415527344,0.18994267284870148,34.03483963012695
404.0,0.19690000000000002,34.1,369.2094421386719,0.19462789595127106,33.2288932800293
341.0,0.16730000000000006,33.89999999999999,368.54583740234375,0.19445529580116272,32.99819564819336
456.0,0.19510000000000005,33.10000000000001,373.0758361816406,0.19073691964149475,33.40215301513672
432.0,0.20189999999999997,33.00000000000001,382.797119140625,0.1888268142938614,33.37000274658203
424.0,0.18070000000000003,32.6,385.33221435546875,0.18712586164474487,33.42132568359375
491.0,0.1599,34.8,392.8545837402344,0.17966382205486298,34.13397216796875
388.0,0.1558,34.1,406.8206481933594,0.1603146493434906,35.93989944458008
420.0,0.1622,33.7,399.2833557128906,0.16699057817459106,34.90349197387695
338.0,0.0692,42.5,401.85394287109375,0.1606084257364273,35.23554611206055
294.0,0.040999999999999995,53.3,380.14886474609375,0.05206096172332764,53.25209426879883
350.0,0.0487,59.0,345.698486328125,0.05245870724320412,59.59098434448242
441.0,0.0623,61.7,348.2859802246094,0.052784472703933716,61.92949676513672
409.0,0.0593,62.6,366.8203430175781,0.05429765582084656,63.38201141357422
429.0,0.06040000000000001,63.6,371.7320251464844,0.05495515465736389,63.782405853271484
414.0,0.0564,65.0,378.3616943359375,0.05567222088575363,64.23521423339844
345.0,0.0472,65.7,378.9560852050781,0.055422116070985794,64.93197631835938
391.0,0.0552,65.2,369.52032470703125,0.05410704016685486,65.53712463378906
323.0,0.0431,66.8,373.0304870605469,0.054890912026166916,65.57568359375
373.0,0.0513,67.3,357.803466796875,0.05264133960008621,66.22319030761719
376.0,0.0504,67.1,356.25262451171875,0.052329517900943756,66.52201080322266
383.0,0.0525,67.1,353.7487487792969,0.052387259900569916,66.71919250488281
349.0,0.0456,67.9,349.8466491699219,0.05172682926058769,66.83589935302734
330.0,0.0457,67.4,337.63787841796875,0.04988798126578331,67.23252868652344
315.0,0.0413,68.0,324.1348876953125,0.04790399223566055,67.4193115234375
316.0,0.0438,67.0,312.60357666015625,0.0460059754550457,67.72215270996094
309.0,0.0401,68.0,305.3995361328125,0.04467259347438812,67.72036743164062
252.0,0.0348,67.5,299.61669921875,0.04366025701165199,67.98136138916016
194.0,0.0259,68.0,291.2154846191406,0.04257066175341606,68.13322448730469
248.0,0.0346,67.5,278.1064758300781,0.04108695313334465,68.46419525146484
272.0,0.05,62.9,275.27166748046875,0.04051927104592323,68.37639617919922
267.0,0.0362,65.9,274.969970703125,0.0415181927382946,66.97511291503906
246.0,0.0323,67.1,270.101806640625,0.040544405579566956,67.16957092285156
361.0,0.0502,66.2,265.7288818359375,0.03948705643415451,67.47557830810547
323.0,0.0434,66.7,279.3187561035156,0.04049965739250183,67.30213165283203
333.0,0.0433,68.0,280.95953369140625,0.04058128222823143,67.33531188964844
286.0,0.0378,68.3,284.3980712890625,0.040431637316942215,67.62235260009766
315.0,0.0439,66.8,284.14892578125,0.04041710123419762,67.65508270263672
292.0,0.0389,67.6,289.9192810058594,0.04146917164325714,67.33448791503906
318.0,0.0432,67.7,290.2433166503906,0.041675034910440445,67.27101135253906
298.0,0.0418,66.5,292.32342529296875,0.041749466210603714,67.28361511230469
291.0,0.0386,67.8,291.61285400390625,0.04224091395735741,67.04439544677734
292.0,0.0392,67.8,291.7950744628906,0.04185883328318596,67.21661376953125
337.0,0.0464,67.5,292.0006408691406,0.04193636402487755,67.1907730102539
264.0,0.0354,67.7,299.7118835449219,0.042684298008680344,67.22126770019531
236.0,0.030899999999999997,69.1,290.7818908691406,0.042288750410079956,67.01490020751953
340.0,0.0455,68.4,280.4720764160156,0.040684815496206284,67.24921417236328
344.0,0.046,68.8,294.0820007324219,0.04165145009756088,67.4930191040039
326.0,0.0444,68.2,300.2378234863281,0.04237081855535507,67.57878112792969
424.0,0.059000000000000004,67.6,302.9634094238281,0.042822014540433884,67.53941345214844
349.0,0.046,68.1,323.2449035644531,0.04437904804944992,67.80227661132812
342.0,0.047,67.7,323.82513427734375,0.04469809681177139,67.63320922851562
351.0,0.05,66.9,325.9949645996094,0.04518044367432594,67.48677825927734
418.0,0.0631,64.3,334.4461975097656,0.045797549188137054,67.39414978027344
358.0,0.0484,66.4,351.97027587890625,0.046637941151857376,67.1762466430664
367.0,0.0514,66.2,352.7740478515625,0.046554435044527054,67.0513916015625
382.0,0.053099999999999994,66.2,356.8172302246094,0.04662187397480011,66.94293212890625
370.0,0.0504,66.8,360.3344421386719,0.04645627364516258,66.77996826171875
437.0,0.0654,64.9,361.8000793457031,0.0475277341902256,66.55500793457031
444.0,0.06180000000000001,66.0,374.3060607910156,0.05090808495879173,66.17504119873047
299.0,0.0401,67.0,383.6502380371094,0.05387076362967491,66.00299835205078
442.99999999999994,0.063,66.1,354.81536865234375,0.05180569365620613,65.42540740966797
406.0,0.0566,66.5,381.9893798828125,0.05478653684258461,65.5398178100586
346.0,0.0479,66.7,385.8476867675781,0.05533960834145546,65.57078552246094
395.0,0.0528,67.5,370.818115234375,0.054023709148168564,65.35108184814453
349.0,0.048,67.1,378.2183837890625,0.054419223219156265,65.71033477783203
381.0,0.0523,67.5,369.8301696777344,0.05354531481862068,65.67341613769531
458.0,0.0614,67.4,375.36749267578125,0.05407381430268288,65.78007507324219
474.0,0.0654,66.6,398.2972717285156,0.056204602122306824,66.2320327758789
416.0,0.0553,67.9,413.7519836425781,0.05822092294692993,66.17750549316406
416.0,0.0583,66.6,406.15655517578125,0.057368241250514984,66.2267074584961
380.0,0.052099999999999994,66.5,410.1580505371094,0.058128852397203445,65.89359283447266
441.0,0.0614,66.1,400.4080810546875,0.05744823068380356,65.63626098632812
439.0,0.0587,67.6,414.1308288574219,0.05911742150783539,65.58699035644531
350.0,0.0467,67.5,415.68994140625,0.058654893189668655,65.98641204833984
397.0,0.0542,67.7,392.77545166015625,0.0560426339507103,65.9081039428711
293.0,0.0399,67.5,397.0432434082031,0.05633503943681717,66.02965545654297
385.0,0.0503,67.6,363.5626220703125,0.05231507122516632,66.1550064086914
290.0,0.0399,67.2,373.92181396484375,0.05338381603360176,66.25440216064453
328.0,0.043,67.6,344.7943115234375,0.0500868484377861,66.29602813720703
377.0,0.051,67.5,339.0763244628906,0.04894072189927101,66.51517486572266
